id,vol,disp,price,store,loc,adv
1283,4424,0.045055959,2.469485,FOOD LION,RICHMOND/NORFOLK,31.653425
1284,2159,0,2.5622971,NEW FARM FRESH,RICHMOND/NORFOLK,35.938873
1285,2037,0,2.7785959,BIG BEAR,"COLUMBUS,OH",6.6854529
1286,3771,0.042139351,3.1662691,KROGER CO,"COLUMBUS,OH",9.9575472
1287,1491,0,2.8537891,HARVEST FOODS,LITTLE ROCK,7.3086042
1288,1428,0.23199999,3.0672269,DILLON COMPANIES,WICHITA,7.7646251
1289,6539,0.39300001,2.3866031,BI LO,SOUTH CAROLINA,12.860837
1290,3378,0,2.478982,FOOD LION,SOUTH CAROLINA,54.313595
1291,2670,0.233,2.3868909,WINN DIXIE,SOUTH CAROLINA,14.778912
1292,5553,0.004294383,2.4419229,PUBLIX,"ORLANDO,FL",81.630859
1293,4181,0.11836528,2.572351,WINN DIXIE,"ORLANDO,FL",18.453259
1294,976,0.041365135,2.4846311,FOOD LION,"ORLANDO,FL",6.2605362
1295,482,0.184,3.2883821,P & C FOOD MARKE,SYRACUSE,2.1506097
1296,459,0.077500001,2.736383,PRICE CHOPPER,SYRACUSE,2.6110647
1297,2433,0.24685422,2.458282,WEGMANS,SYRACUSE,11.682007
1298,8374,0.56,1.986506,SHOP N SAVE,NEW ENGLAND (NORTH),139.16229
1299,12441,0.17299999,3.0533719,H E BUTT,SAN ANT/CORPUS CHR,84.119873
1300,9217,0.16250888,2.33167,BRUNOS,BIRMINGHAM/MONTGOM,17.744612
1301,2156,0.27900001,2.0176251,KROGER,BIRMINGHAM/MONTGOM,5.8640628
1302,3948,0.009942765,2.349797,WINN DIXIE,BIRMINGHAM/MONTGOM,34.106762
1303,1121,0.12,2.6565571,GIANT FOOD STO,HARRISBURG/SCRANTN,11.611153
1304,5554,0,2.687252,A & P,NEW YORK (NEW),24.555681
1305,2263,0.06151817,4.3866549,PATHMARK,NEW YORK (NEW),29.836058
1306,1235,0,4.4315791,WALDBAUMS,NEW YORK (NEW),6.5161233
1307,2900,0.079518877,2.452069,FOOD LION,ROANOKE (NEW),21.283516
1308,4209,0.026129793,2.469708,KROGER CO,ROANOKE (NEW),13.622732
1309,12977,0.0845,2.914849,LUCKY,LOS ANGELES,68.268257
1310,5933,0.52899998,3.053093,RALPHS,LOS ANGELES,181.4809
1311,5680,0,3.74912,VONS,LOS ANGELES,14.999836
1312,5690,0.148,3.257118,DOMINICK,CHICAGO,35.782967
1313,31314,0.11376632,2.400172,JEWEL,CHICAGO,46.978485
1314,3193,0,2.7203259,OMNI,CHICAGO,37.563267
1315,9606,0,2.4868829,KROGER CO,HOUSTON,76.521454
1316,2756,0,3.647315,RANDALLS,HOUSTON,10.966344
1317,3873,0.014126761,2.241673,GIANT EAGLE,PITTSBURGH,10.611509
1318,2881,0,3.3318291,FARMER JACKS,DETROIT,7.3154163
1319,5280,0,2.7143941,KROGER CO,DETROIT,10.539795
1320,4112,0.03522937,2.6425099,STOP N SHOP,CLEVELAND,11.534904
1321,4278,0.112,3.2554929,NATIONAL SUPER,ST. LOUIS,5.6010823
1322,9540,0.011121673,2.6533539,SCHNUCK MARKETS,ST. LOUIS,39.237724
1323,3885,0,3.130759,ALBERTSONS,DALLAS/FT. WORTH,12.347625
1324,2588,0,2.6530139,KROGER CO,DALLAS/FT. WORTH,17.18479
1325,2396,0,3.7437401,TOM THUMB,DALLAS/FT. WORTH,8.9903412
1326,2174,0.01306066,2.5064399,WINN DIXIE,DALLAS/FT. WORTH,10.019073
1327,2881,0,2.4540091,SHAWS,BOSTON,22.604048
1328,652,0,3.116564,STAR MARKET,BOSTON,5.6421976
1329,1834,0,2.5834241,STOP & SHOP,BOSTON,111.06985
1330,12646,0.16366667,2.811007,LUCKY,SAN FRANCISCO,296.27469
1331,4566,0,2.679369,KASH N KARRY,TAMPA/ST. PETE,15.418084
1332,4878,0.01970982,2.746207,PUBLIX,TAMPA/ST. PETE,37.24707
1333,5178,0,2.670722,WINN DIXIE,TAMPA/ST. PETE,98.815041
1334,3671,0.027000001,3.57532,KING SOOPERS INC,DENVER,23.716084
1335,3048,0,3.7125981,ACME MARKET,PHILADELPHIA,17.16157
1336,4126,0.036065757,3.1480851,KROGER CO,ATLANTA,9.053956
1337,2739,0,2.7053671,WINN DIXIE,ATLANTA,20.033546
1338,3910,0.241,3.028645,KROGER CO,CINCINNATI,9.0847921
1339,3732,0.23800001,2.6530011,KROGER CO,INDIANAPOLIS,22.01166
1340,1493,0.053114615,2.840589,HOMELAND,OKLAHOMA CITY,6.3509054
1341,1535,0.17299999,3.8527689,RALEYS,SACRAMENTO,5.817019
1342,6540,0.2755,2.975076,LUCKY,SAN DIEGO,92.244064
1343,1928,0.456,3.0534229,RALPHS,SAN DIEGO,6.2972698
1344,2462,0.46900001,2.520309,SMITHS FOOD,SALT LAKE CITY,8.2651243
1345,2711,0.36300001,2.653264,SAFEWAY,PHOENIX,19.826096
1346,4193,0,2.5866921,FRY'S FOOD STORE,PHOENIX,21.579905
1347,2696,0.412,3.186573,SMITHS FOOD,PHOENIX,14.938725
1348,8141,0.026555186,2.5546,PUBLIX,MIAMI,33.103619
1349,8412,0,2.5319779,WINN DIXIE,MIAMI,129.95056
1350,4557,0.31900001,2.012728,KROGER CO,NASHVILLE,60.924671
1351,2816,0.049374331,2.432528,WINN DIXIE,RALEIGH/GREENSBORO,7.6329708
1352,4994,0.15351512,2.517221,FOOD LION,RALEIGH/GREENSBORO,65.330666
1353,665,0,3.0270679,PRICE CHOPPER,"ALBANY,NY",5.4601297
1354,4343,0,3.7600739,GIANT FOOD INC,BALTI/WASH,16.032913
1355,3336,0,4.1196041,SAFEWAY,BALTI/WASH,252.91161
1356,941,0,3.899044,SUPER FRESH,BALTI/WASH,4.784997
1357,1544,0,3.0401549,KOHLS FOOD STORE,MILWAUKEE,47.947662
1358,3457,0,2.868962,WINN DIXIE,NEW ORLEANS,74.919975
1359,2432,0.1285,3.233964,TOPS MARKETS,BUFFALO/ROCHESTER,8.861269
1360,2185,0.14866666,3.347826,WEGMANS,BUFFALO/ROCHESTER,13.215371
1361,1766,0.31099999,2.386183,BI LO,CHARLOTTE,5.1472325
1362,1556,0,2.506427,HARRIS TEETER,CHARLOTTE,18.408957
1363,2558,0.083126582,2.3338549,WINN DIXIE,CHARLOTTE,10.414338
1364,4626,0,2.429745,FOOD LION,CHARLOTTE,17.310419
1365,1352,0,3.352071,STOP & SHOP,HARTFORD,11.060744
1366,1836,0.014910299,2.5403049,PUBLIX,"JACKSONVILLE,FL",15.264232
1367,3307,0,2.437557,WINN DIXIE,"JACKSONVILLE,FL",8.0455685
1368,1368,0.18866667,2.4722221,FOOD LION,"JACKSONVILLE,FL",14.611874
1369,2411,0.0520202,2.710079,KROGER CO,LOUISVILLE,18.844883
1370,1857,0.37099999,2.5341949,WINN DIXIE,LOUISVILLE,13.233298
1371,5050,0.044806149,2.503762,FOOD LION,RICHMOND/NORFOLK,27.265446
1372,2186,0,2.571363,NEW FARM FRESH,RICHMOND/NORFOLK,13.959561
1373,2154,0.059500001,2.7349119,BIG BEAR,"COLUMBUS,OH",9.8720932
1374,2318,0.14,3.186368,KROGER CO,"COLUMBUS,OH",13.982832
1375,1840,0.027033636,2.775543,HARVEST FOODS,LITTLE ROCK,23.086811
1376,1179,0.013483066,3.0661581,DILLON COMPANIES,WICHITA,6.0650415
1377,7237,0.5,2.3867619,BI LO,SOUTH CAROLINA,99.584595
1378,4062,0,2.4574101,FOOD LION,SOUTH CAROLINA,94.526131
1379,2451,0,2.386781,WINN DIXIE,SOUTH CAROLINA,20.685452
1380,4620,0.007199038,2.4573591,PUBLIX,"ORLANDO,FL",12.78933
1381,4484,0.12074149,2.595897,WINN DIXIE,"ORLANDO,FL",10.996996
1382,1092,0.038280487,2.4926741,FOOD LION,"ORLANDO,FL",3.9986045
1383,543,0,3.313076,P & C FOOD MARKE,SYRACUSE,4.5029655
1384,531,0.077500001,2.8681729,PRICE CHOPPER,SYRACUSE,4.2969418
1385,675,0.32333332,3.4533329,WEGMANS,SYRACUSE,3.9967537
1386,8222,0.56,1.986865,SHOP N SAVE,NEW ENGLAND (NORTH),90.563652
1387,12485,0.117,3.0796161,H E BUTT,SAN ANT/CORPUS CHR,166.31538
1388,10690,0.28720263,2.3427501,BRUNOS,BIRMINGHAM/MONTGOM,69.99028
1389,1981,0,2.047451,KROGER,BIRMINGHAM/MONTGOM,7.9269524
1390,4645,0.009947313,2.3522069,WINN DIXIE,BIRMINGHAM/MONTGOM,52.905991
1391,1007,0.36250001,3.126117,GIANT FOOD STO,HARRISBURG/SCRANTN,12.761891
1392,11952,0,2.6820619,A & P,NEW YORK (NEW),23.264256
1393,31639,0.12776285,3.540535,PATHMARK,NEW YORK (NEW),264.10504
1394,1375,0,4.4138179,WALDBAUMS,NEW YORK (NEW),6.1818442
1395,3021,0.033587188,2.4733529,FOOD LION,ROANOKE (NEW),10.033879
1396,4298,0.028229628,2.5030251,KROGER CO,ROANOKE (NEW),11.901618
1397,14662,0.0845,2.9011731,LUCKY,LOS ANGELES,68.064072
1398,6794,0.57800001,3.0535769,RALPHS,LOS ANGELES,20.261906
1399,5607,0,3.7606561,VONS,LOS ANGELES,230.91397
1400,5377,0.148,3.258322,DOMINICK,CHICAGO,22.825546
1401,12630,0,3.1064129,JEWEL,CHICAGO,49.417072
1402,2866,0,2.729588,OMNI,CHICAGO,20.679632
1403,14127,0.07900551,2.4304521,KROGER CO,HOUSTON,34.684902
1404,2900,0,3.6617241,RANDALLS,HOUSTON,11.435349
1405,2888,0.01551768,2.2541549,GIANT EAGLE,PITTSBURGH,10.166248
1406,2747,0,3.254823,FARMER JACKS,DETROIT,6.3173189
1407,3998,0,2.7401199,KROGER CO,DETROIT,64.808289
1408,2448,0.093170308,2.8766339,STOP N SHOP,CLEVELAND,9.5177422
1409,1657,0,3.730839,NATIONAL SUPER,ST. LOUIS,9.2592306
1410,9612,0.23999999,2.8181441,SCHNUCK MARKETS,ST. LOUIS,40.105675
1411,3000,0,3.205333,ALBERTSONS,DALLAS/FT. WORTH,40.829502
1412,2214,0,3.7357719,KROGER CO,DALLAS/FT. WORTH,15.297071
1413,1899,0,2.666667,TOM THUMB,DALLAS/FT. WORTH,12.695709
1414,2292,0.1465036,2.5069809,WINN DIXIE,DALLAS/FT. WORTH,26.789248
1415,2702,0,2.4437449,SHAWS,BOSTON,10.55773
1416,500,0,3.1199999,STAR MARKET,BOSTON,3.0945318
1417,1641,0,2.5965869,STOP & SHOP,BOSTON,6.4313393
1418,7385,0.12398698,3.5516591,LUCKY,SAN FRANCISCO,46.818733
1419,4125,0,2.6446061,KASH N KARRY,TAMPA/ST. PETE,9.4044552
1420,4134,0.0133426,2.7914851,PUBLIX,TAMPA/ST. PETE,38.830513
1421,4314,0,2.7610109,WINN DIXIE,TAMPA/ST. PETE,35.186291
1422,3792,0,3.508966,KING SOOPERS INC,DENVER,13.717202
1423,2531,0,3.7107861,ACME MARKET,PHILADELPHIA,8.7644196
1424,4035,0,3.144486,KROGER CO,ATLANTA,43.29446
1425,2613,0,2.6934559,WINN DIXIE,ATLANTA,9.4309521
1426,3387,0.29800001,3.052259,KROGER CO,CINCINNATI,20.346613
1427,3581,0.23899999,2.6534491,KROGER CO,INDIANAPOLIS,12.208182
1428,1043,0,3.237776,HOMELAND,OKLAHOMA CITY,10.620735
1429,1487,0.34799999,3.7390721,RALEYS,SACRAMENTO,10.738299
1430,5656,0.16500001,3.0153821,LUCKY,SAN DIEGO,23.735609
1431,2329,0.456,3.0536709,RALPHS,SAN DIEGO,43.979153
1432,1424,0.396,2.9740169,SMITHS FOOD,SALT LAKE CITY,9.6937866
1433,2323,0.175,2.6538961,SAFEWAY,PHOENIX,12.861671
1434,4677,0,2.5730169,FRY'S FOOD STORE,PHOENIX,25.23115
1435,1099,0.18700001,3.320291,SMITHS FOOD,PHOENIX,10.545564
1436,9074,0.038611602,2.7720959,PUBLIX,MIAMI,181.84108
1437,8662,0,2.5122371,WINN DIXIE,MIAMI,26.018135
1438,2595,0.40900001,2.912909,KROGER CO,NASHVILLE,7.6098447
1439,2879,0.013976047,2.450851,WINN DIXIE,RALEIGH/GREENSBORO,21.592314
1440,4341,0,2.5825851,FOOD LION,RALEIGH/GREENSBORO,42.599541
1441,1513,0.090999998,2.3866489,PRICE CHOPPER,"ALBANY,NY",13.067499
1442,3171,0,3.7988019,GIANT FOOD INC,BALTI/WASH,34.374298
1443,2781,0,4.1211791,SAFEWAY,BALTI/WASH,15.48298
1444,907,0,3.9084899,SUPER FRESH,BALTI/WASH,9.9174757
1445,1064,0,3.048872,KOHLS FOOD STORE,MILWAUKEE,14.765821
1446,4002,0,2.6814089,WINN DIXIE,NEW ORLEANS,15.366296
1447,2027,0.098999999,3.2338431,TOPS MARKETS,BUFFALO/ROCHESTER,20.734348
1448,2235,0.037666667,3.3463089,WEGMANS,BUFFALO/ROCHESTER,19.520304
1449,1863,0.28400001,2.3864729,BI LO,CHARLOTTE,13.131399
1450,1790,0,2.4860339,HARRIS TEETER,CHARLOTTE,6.0026593
1451,2852,0.03944144,2.3331001,WINN DIXIE,CHARLOTTE,12.531814
1452,4146,0.004298246,2.4628561,FOOD LION,CHARLOTTE,12.532692
1453,1361,0,3.3299041,STOP & SHOP,HARTFORD,15.188827
1454,1598,0,2.5175221,PUBLIX,"JACKSONVILLE,FL",13.154866
1455,3828,0,2.422936,WINN DIXIE,"JACKSONVILLE,FL",35.732162
1456,1329,0.18000001,2.4672689,FOOD LION,"JACKSONVILLE,FL",9.9046564
1457,2303,0.048991069,2.7234039,KROGER CO,LOUISVILLE,9.4435434
1458,1742,0.26199999,2.6004591,WINN DIXIE,LOUISVILLE,14.677035
1459,5246,0.018965241,2.471216,FOOD LION,RICHMOND/NORFOLK,10.889549
1460,2085,0,2.6752999,NEW FARM FRESH,RICHMOND/NORFOLK,10.086806
1461,1793,0.069499999,3.08812,BIG BEAR,"COLUMBUS,OH",8.4072571
1462,2149,0.14,3.1870639,KROGER CO,"COLUMBUS,OH",13.502435
1463,2855,0.16987607,2.65324,HARVEST FOODS,LITTLE ROCK,108.25553
1464,949,0.23199999,3.41412,DILLON COMPANIES,WICHITA,5.4164772
1465,7906,0.49599999,2.3865421,BI LO,SOUTH CAROLINA,31.142334
1466,3875,0,2.438452,FOOD LION,SOUTH CAROLINA,11.528709
1467,3199,0,2.386683,WINN DIXIE,SOUTH CAROLINA,11.184852
1468,4610,0,2.4581339,PUBLIX,"ORLANDO,FL",25.147587
1469,5128,0.11284351,2.6331899,WINN DIXIE,"ORLANDO,FL",36.072147
1470,1100,0.054176688,2.5536361,FOOD LION,"ORLANDO,FL",6.5658288
1471,386,0,3.313472,P & C FOOD MARKE,SYRACUSE,4.2686739
1472,1754,0.382,2.3683009,PRICE CHOPPER,SYRACUSE,12.167321
1473,625,0.24333334,3.4463999,WEGMANS,SYRACUSE,4.2106457
1474,7527,0.59899998,1.986582,SHOP N SAVE,NEW ENGLAND (NORTH),54.090588
1475,14084,0.113,3.0533941,H E BUTT,SAN ANT/CORPUS CHR,43.434147
1476,9861,0.18534105,2.300071,BRUNOS,BIRMINGHAM/MONTGOM,104.44142
1477,1550,0.094999999,2.6019349,KROGER,BIRMINGHAM/MONTGOM,5.5198183
1478,4373,0,2.3528471,WINN DIXIE,BIRMINGHAM/MONTGOM,24.099714
1479,1090,0.077,2.5192659,GIANT FOOD STO,HARRISBURG/SCRANTN,5.5622001
1480,5566,0,3.504492,A & P,NEW YORK (NEW),25.156385
1481,2807,0,4.3865342,PATHMARK,NEW YORK (NEW),24.437418
1482,1217,0,3.2514379,WALDBAUMS,NEW YORK (NEW),11.913766
1483,2671,0.045916624,2.4488959,FOOD LION,ROANOKE (NEW),8.6140184
1484,3461,0.003974159,2.4680729,KROGER CO,ROANOKE (NEW),16.045673
1485,11499,0.041499998,2.921906,LUCKY,LOS ANGELES,38.416656
1486,6397,0.37799999,3.0533061,RALPHS,LOS ANGELES,29.930851
1487,5645,0,3.6607621,VONS,LOS ANGELES,55.623047
1488,4825,0,3.2543011,DOMINICK,CHICAGO,23.393829
1489,12508,0,3.28158,JEWEL,CHICAGO,72.204361
1490,3479,0,2.7266459,OMNI,CHICAGO,154.76521
1491,12107,0.039863478,2.451144,KROGER CO,HOUSTON,58.812794
1492,2970,0,3.674747,RANDALLS,HOUSTON,19.024858
1493,3125,0.052999999,2.2316799,GIANT EAGLE,PITTSBURGH,18.51206
1494,2730,0.037025642,3.3956039,FARMER JACKS,DETROIT,13.170812
1495,5144,0,2.715785,KROGER CO,DETROIT,48.722912
1496,2938,0.019567374,2.9526889,STOP N SHOP,CLEVELAND,20.559818
1497,1766,0,3.6506231,NATIONAL SUPER,ST. LOUIS,6.4883528
1498,4730,0.079999998,3.3198731,SCHNUCK MARKETS,ST. LOUIS,31.159698
1499,2992,0,3.187166,ALBERTSONS,DALLAS/FT. WORTH,18.27298
1500,1519,0,3.7314019,KROGER CO,DALLAS/FT. WORTH,7.2934842
1501,6038,0,2.6667769,TOM THUMB,DALLAS/FT. WORTH,38.411968
1502,1954,0.31600001,2.5066531,WINN DIXIE,DALLAS/FT. WORTH,18.901566
1503,3136,0,2.446429,SHAWS,BOSTON,19.200439
1504,669,0,3.1270549,STAR MARKET,BOSTON,3.484585
1505,3653,0,2.3862579,STOP & SHOP,BOSTON,81.746315
1506,10417,0.12033334,2.822118,LUCKY,SAN FRANCISCO,44.909359
1507,3867,0,2.651927,KASH N KARRY,TAMPA/ST. PETE,9.5142889
1508,3892,0,2.982528,PUBLIX,TAMPA/ST. PETE,16.277554
1509,4172,0,2.767498,WINN DIXIE,TAMPA/ST. PETE,15.055407
1510,11159,0.12899999,2.6519401,KING SOOPERS INC,DENVER,50.268215
1511,3168,0,3.679924,ACME MARKET,PHILADELPHIA,15.979406
1512,3894,0,3.3780169,KROGER CO,ATLANTA,25.702377
1513,2570,0,2.6945529,WINN DIXIE,ATLANTA,20.849852
1514,4913,0.30700001,2.6531651,KROGER CO,CINCINNATI,12.561302
1515,2998,0.191,2.653769,KROGER CO,INDIANAPOLIS,29.976736
1516,1454,0,3.227648,HOMELAND,OKLAHOMA CITY,5.8461514
1517,3599,0.39500001,2.6532371,RALEYS,SACRAMENTO,89.930939
1518,4634,0.2005,3.036685,LUCKY,SAN DIEGO,10.441214
1519,2626,0.456,3.053694,RALPHS,SAN DIEGO,15.364966
1520,1269,0.177,2.9897561,SMITHS FOOD,SALT LAKE CITY,4.9171867
1521,1216,0.17399999,3.585526,SAFEWAY,PHOENIX,9.4035721
1522,1488,0,3.5631721,FRY'S FOOD STORE,PHOENIX,3.9027236
1523,1139,0.329,3.3195789,SMITHS FOOD,PHOENIX,6.1890092
1524,8435,0.017988758,3.0580909,PUBLIX,MIAMI,42.019062
1525,8436,0,2.526197,WINN DIXIE,MIAMI,34.340183
1526,2447,0.205,2.8279531,KROGER CO,NASHVILLE,23.441715
1527,2463,0.023618354,2.4961431,WINN DIXIE,RALEIGH/GREENSBORO,11.352393
1528,4900,0.063731171,2.5616331,FOOD LION,RALEIGH/GREENSBORO,48.26318
1529,1612,0.122,2.386476,PRICE CHOPPER,"ALBANY,NY",13.479796
1530,4359,0,3.781142,GIANT FOOD INC,BALTI/WASH,10.435313
1531,3226,0,4.1193428,SAFEWAY,BALTI/WASH,14.357467
1532,1068,0,3.901685,SUPER FRESH,BALTI/WASH,10.437687
1533,1460,0,3.0363009,KOHLS FOOD STORE,MILWAUKEE,6.0491295
1534,4333,0.063547418,2.6420491,WINN DIXIE,NEW ORLEANS,20.519817
1535,2285,0,3.2328229,TOPS MARKETS,BUFFALO/ROCHESTER,12.471729
1536,2070,0.037333332,3.3792269,WEGMANS,BUFFALO/ROCHESTER,23.795025
1537,1897,0.285,2.3869269,BI LO,CHARLOTTE,6.5720391
1538,1865,0,2.4579091,HARRIS TEETER,CHARLOTTE,8.2122841
1539,2755,0.11534597,2.3339379,WINN DIXIE,CHARLOTTE,15.687659
1540,4176,0.018285578,2.5055079,FOOD LION,CHARLOTTE,16.767172
1541,6018,0,2.386673,STOP & SHOP,HARTFORD,87.00132
1542,1612,0,2.6755581,PUBLIX,"JACKSONVILLE,FL",7.7429848
1543,3745,0,2.435514,WINN DIXIE,"JACKSONVILLE,FL",18.144819
1544,1481,0.20691346,2.3733959,FOOD LION,"JACKSONVILLE,FL",15.146911
1545,2538,0.068944141,2.688731,KROGER CO,LOUISVILLE,13.465361
1546,2505,0.26199999,2.481437,WINN DIXIE,LOUISVILLE,11.007252
1547,4958,0.091216117,2.5,FOOD LION,RICHMOND/NORFOLK,65.256348
1548,2214,0,2.6639571,NEW FARM FRESH,RICHMOND/NORFOLK,11.279944
1549,1495,0,3.1130431,BIG BEAR,"COLUMBUS,OH",9.1293297
1550,3731,0.14,2.9198611,KROGER CO,"COLUMBUS,OH",48.903393
1551,2064,0.19045117,2.7684109,HARVEST FOODS,LITTLE ROCK,17.093445
1552,1128,0.107,3.4184401,DILLON COMPANIES,WICHITA,9.8653831
1553,9310,0.49599999,2.3866811,BI LO,SOUTH CAROLINA,12.302982
1554,3177,0,2.536355,FOOD LION,SOUTH CAROLINA,11.845809
1555,2545,0,2.387033,WINN DIXIE,SOUTH CAROLINA,10.290139
1556,4526,0.007202511,2.576226,PUBLIX,"ORLANDO,FL",35.591686
1557,4223,0.048446253,2.6398301,WINN DIXIE,"ORLANDO,FL",29.588226
1558,1029,0.046980292,2.6482019,FOOD LION,"ORLANDO,FL",5.4171782
1559,434,0,3.297235,P & C FOOD MARKE,SYRACUSE,4.2588859
1560,1477,0.43900001,2.352742,PRICE CHOPPER,SYRACUSE,5.5778627
1561,524,0.13333334,3.4866409,WEGMANS,SYRACUSE,7.9368353
1562,7811,0.40099999,1.993727,SHOP N SAVE,NEW ENGLAND (NORTH),92.401398
1563,12423,0.113,3.0534489,H E BUTT,SAN ANT/CORPUS CHR,19.064865
1564,10238,0.18005259,2.3195939,BRUNOS,BIRMINGHAM/MONTGOM,33.908409
1565,1486,0.094999999,2.607672,KROGER,BIRMINGHAM/MONTGOM,35.479511
1566,4526,0,2.362572,WINN DIXIE,BIRMINGHAM/MONTGOM,27.41267
1567,1357,0.077,2.5195279,GIANT FOOD STO,HARRISBURG/SCRANTN,4.4886227
1568,2542,0,4.4024391,A & P,NEW YORK (NEW),7.8745728
1569,3442,0,4.386694,PATHMARK,NEW YORK (NEW),59.040306
1570,9049,0,2.6532209,WALDBAUMS,NEW YORK (NEW),30.596302
1571,2817,0,2.6269081,FOOD LION,ROANOKE (NEW),11.577044
1572,4320,0.020962177,2.4729171,KROGER CO,ROANOKE (NEW),154.43024
1573,9716,0.041999999,3.2959039,LUCKY,LOS ANGELES,32.209179
1574,6277,0.331,3.053529,RALPHS,LOS ANGELES,16.730047
1575,34923,0.36050001,2.4087851,VONS,LOS ANGELES,149.27621
1576,5715,0,3.2468939,DOMINICK,CHICAGO,68.94912
1577,12674,0,3.2743411,JEWEL,CHICAGO,103.26939
1578,2942,0,2.7178791,OMNI,CHICAGO,7.5762219
1579,8185,0,2.7061701,KROGER CO,HOUSTON,24.006107
1580,3052,0,3.6674311,RANDALLS,HOUSTON,16.850027
1581,2431,0,2.3142741,GIANT EAGLE,PITTSBURGH,21.427071
1582,2623,0.090499997,3.39573,FARMER JACKS,DETROIT,4.978251
1583,4439,0,2.738905,KROGER CO,DETROIT,19.173382
1584,2683,0.025831435,3.0357809,STOP N SHOP,CLEVELAND,12.754704
1585,2158,0,3.6399441,NATIONAL SUPER,ST. LOUIS,8.9741917
1586,5367,0.147,3.3199179,SCHNUCK MARKETS,ST. LOUIS,41.728226
1587,2886,0,3.3198199,ALBERTSONS,DALLAS/FT. WORTH,45.272434
1588,1846,0,3.6083419,KROGER CO,DALLAS/FT. WORTH,7.3426771
1589,2548,0.083499998,3.3206439,TOM THUMB,DALLAS/FT. WORTH,14.250747
1590,2118,0.31600001,2.5066099,WINN DIXIE,DALLAS/FT. WORTH,11.970967
1591,2615,0,2.4412999,SHAWS,BOSTON,27.082073
1592,496,0,3.1270161,STAR MARKET,BOSTON,3.1459298
1593,2521,0,2.5414519,STOP & SHOP,BOSTON,25.81027
1594,6887,0.094922483,3.648468,LUCKY,SAN FRANCISCO,21.792379
1595,4098,0,2.6630061,KASH N KARRY,TAMPA/ST. PETE,38.690456
1596,3830,0.013951648,3.0425589,PUBLIX,TAMPA/ST. PETE,22.729229
1597,3636,0,2.721122,WINN DIXIE,TAMPA/ST. PETE,11.450985
1598,9507,0.1165,2.7700641,KING SOOPERS INC,DENVER,113.55534
1599,9148,0.2735,2.6532581,ACME MARKET,PHILADELPHIA,25.959248
1600,3641,0,3.3858831,KROGER CO,ATLANTA,18.325085
1601,2452,0,2.7104399,WINN DIXIE,ATLANTA,4.2795758
1602,6429,0.32600001,2.653445,KROGER CO,CINCINNATI,50.783127
1603,3237,0.191,2.653074,KROGER CO,INDIANAPOLIS,14.067964
1604,2470,0.080656879,3.305263,HOMELAND,OKLAHOMA CITY,12.849969
1605,1547,0.26449999,3.721396,RALEYS,SACRAMENTO,8.5164719
1606,4174,0.20100001,3.3402009,LUCKY,SAN DIEGO,23.393656
1607,2190,0.31299999,3.052968,RALPHS,SAN DIEGO,30.315128
1608,1340,0.177,2.729104,SMITHS FOOD,SALT LAKE CITY,3.1275616
1609,899,0.17399999,3.5884321,SAFEWAY,PHOENIX,6.7308431
1610,1230,0,3.586179,FRY'S FOOD STORE,PHOENIX,6.7576661
1611,1067,0.186,2.826617,SMITHS FOOD,PHOENIX,25.464186
1612,7923,0.013149944,3.037612,PUBLIX,MIAMI,35.736988
1613,7162,0,2.4987431,WINN DIXIE,MIAMI,11.539102
1614,3092,0.14399999,2.6536219,KROGER CO,NASHVILLE,20.281242
1615,2509,0.006772768,2.419291,WINN DIXIE,RALEIGH/GREENSBORO,44.464012
1616,4560,0.034103341,2.7028511,FOOD LION,RALEIGH/GREENSBORO,31.691809
1617,557,0.024,3.0161581,PRICE CHOPPER,"ALBANY,NY",3.4068167
1618,8447,0,3.0533919,GIANT FOOD INC,BALTI/WASH,28.732466
1619,2903,0.064999998,4.1188431,SAFEWAY,BALTI/WASH,20.174065
1620,890,0,3.775281,SUPER FRESH,BALTI/WASH,5.407907
1621,1577,0,2.913126,KOHLS FOOD STORE,MILWAUKEE,5.4328995
1622,4167,0.017821679,2.6467481,WINN DIXIE,NEW ORLEANS,17.115944
1623,1981,0,3.234225,TOPS MARKETS,BUFFALO/ROCHESTER,8.3651314
1624,2005,0,3.3800499,WEGMANS,BUFFALO/ROCHESTER,15.389519
1625,1514,0.134,2.387054,BI LO,CHARLOTTE,10.995244
1626,1757,0,2.47012,HARRIS TEETER,CHARLOTTE,3.7724619
1627,2674,0.2895,2.3335831,WINN DIXIE,CHARLOTTE,13.471289
1628,3940,0,2.674365,FOOD LION,CHARLOTTE,14.466449
1629,1474,0,3.3500681,STOP & SHOP,HARTFORD,4.5182157
1630,1320,0,2.856061,PUBLIX,"JACKSONVILLE,FL",5.0549784
1631,3161,0,2.442898,WINN DIXIE,"JACKSONVILLE,FL",19.30617
1632,1484,0.13157074,2.409704,FOOD LION,"JACKSONVILLE,FL",6.6964998
1633,2666,0.062148876,2.7059259,KROGER CO,LOUISVILLE,9.3341084
1634,1937,0.214,2.6004131,WINN DIXIE,LOUISVILLE,7.9590969
1635,4308,0.028328519,2.499536,FOOD LION,RICHMOND/NORFOLK,8.5442324
1636,2174,0,2.6448939,NEW FARM FRESH,RICHMOND/NORFOLK,21.219679
1637,1351,0,3.1769061,BIG BEAR,"COLUMBUS,OH",4.2933908
1638,2504,0.141,2.786741,KROGER CO,"COLUMBUS,OH",13.328957
